"","Input.x","Input.y","pixelGroup","merch","Merch","foliage","Foliage","other","Other","coarseRoots","CoarseRoots","fineRoots","FineRoots","stemSnag","StemSnag","branchSnag","BranchSnag","AboveGroundVeryFastSoil.x","AboveGroundVeryFastSoil.y","BelowGroundVeryFastSoil.x","BelowGroundVeryFastSoil.y","AboveGroundFastSoil.x","AboveGroundFastSoil.y","BelowGroundFastSoil.x","BelowGroundFastSoil.y","MediumSoil.x","MediumSoil.y","AboveGroundSlowSoil.x","AboveGroundSlowSoil.y","BelowGroundSlowSoil.x","BelowGroundSlowSoil.y","CO2.x","CO2.y","CH4.x","CH4.y","CO.x","CO.y","Products.x","Products.y","NO2"
"11",1,1,11,6.34083363126089,8.98446147544084,0.00671603318675433,2.96532039936581,0.295295379919692,8.06503914697801,0.919619804237404,5.99439098688221,0.280905906804647,1.62624060847428,0.823602475850094,1.07064049746857,0.0298433635273758,0.587338452194814,0.890463901777678,21.6090048815892,0.403903471103706,1.56588531322537,0.419272687091741,4.64120661215298,0.12860167885405,0.767203516049552,2.37017473168795,2.92104608671249,0.0396239348098918,44.8298730356864,0.0246843321164582,83.5324133124744,0,4372.93890668056,0,6.43053529258616,0,57.8726982447009,0,0,0
"12",1,1,12,2.57877794668708,2.631607898842,0.22741317363359,0.336988576845221,4.43666573148267,5.48606359343976,1.03585489270133,3.23747794138253,0.312647390199234,1.2481556731167,9.20090308409629,11.9397740806434,0.19540569739418,0.911784106730694,0.601168997052671,2.51853765109508,0.365205442896725,1.09977599166185,1.3043938923382,4.39774039101493,0.656294672143211,2.2360354453875,10.1238017417446,12.2821317232897,0.0820222167820222,17.04300064022,0.0296585363803376,65.6424341612506,0,3111.62959428998,0,4.37047270343327,0,39.3325992163478,0,0,0
"13",1,1,13,6.32192193324234,8.99728600619612,0.00632861397796337,2.96561954054488,0.284220087522757,8.06579070058565,0.915005774927588,5.99736798479792,0.279790625962552,1.62651221236328,0.821244813809278,1.07124004598631,0.0287478080899074,0.587436519359744,0.886595692983094,21.6129430754059,0.402315737149155,1.56618792884514,0.408845237974533,4.64355154690011,0.127991279553526,0.767908243420213,2.35178650733532,2.90013065332463,0.0393102599545486,44.9937882165662,0.0245849743426745,83.6266580131703,0,4377.04086640748,0,6.43053529258616,0,57.8726982447009,0,0,0
"14",1,1,14,1.89596329838596,1.94038635523855,0.822259990104269,1.55342246609794,3.23375539448511,4.1261138048946,0.844439853878373,3.00745775893442,0.265796310196942,1.20038265183857,5.54237137336789,7.18289840038157,0.241360249083,1.10540901669893,0.878995528992774,7.16815872593677,0.317540672088984,1.07058366585505,1.26221739969677,4.84711983216395,0.424664243056349,1.98691321881592,6.39937569665694,7.77443021637497,0.0719013348827055,28.1484688825038,0.0238826538116104,88.1096044870014,0,4425.55102842815,0,7.03116532622213,0,63.2781161132525,0,0,0
"15",1,1,15,2.93543119608509,3.00208122096986,0.247069391771771,0.381617561975362,4.51452904948977,5.74660435178987,1.10612943137548,3.4192687087793,0.327977555366037,1.28354808972246,8.83702275858867,11.4637621976775,0.213599636394751,0.845365201795012,0.673338852585192,2.82909893387582,0.387421735898714,1.12971250910859,1.36633054594433,4.35467311591357,0.619323912969786,2.10675568899544,10.223721029564,12.4277622839211,0.0847180683162626,17.0444939905143,0.0304435352724824,65.6199129287089,0,3113.33732564128,0,4.37047270343327,0,39.3325992163478,0,0,0
"16",1,1,16,5.76934891950101,8.99331323690769,0.00216627682339236,2.96881827963652,0.141512014655568,8.07364913355341,0.810252878888783,5.99888774700189,0.253692551987605,1.62665078481184,0.773698128446878,1.13469772714275,0.0144809976601948,0.588462970930695,0.810872492207634,21.6534355013953,0.367815870293192,1.5680150521102,0.264200928563795,4.67389562644439,0.116114515150117,0.780147642531262,2.06174226273263,2.59275201341134,0.0342071464637849,47.6463446563152,0.0224544969199689,85.4279891030811,0,4451.12693731717,0,6.43053529258616,0,57.8726982447009,0,0,0
"17",1,1,17,5.72982389567776,8.98260819443157,0.00271122897389937,2.96961994262248,0.136307165544522,8.0741140635008,0.803717874785021,5.99686295472898,0.252037993890832,1.6264661513128,0.770499334091443,1.14325297069546,0.0139327649099904,0.588493970514183,0.806039915933473,21.6546511839414,0.365508258390892,1.56789913966051,0.25813432348711,4.67519731623119,0.115364051723199,0.780883355845876,2.04754538568939,2.57997743087669,0.0339382890432343,47.7782340512185,0.0223130065203315,85.5330520086665,0,4455.25517859217,0,6.43053529258616,0,57.8726982447009,0,0,0
"18",1,1,18,2.1168788195328,2.17135912457586,0.818502174126307,1.63602055485496,3.35197280432244,4.37873382796857,0.89494644883011,3.1641620847545,0.278017016105645,1.23330389789528,5.32489610060117,6.89832194461753,0.241840912308254,1.00023536487301,0.947429397971638,7.86041344860161,0.334521309072755,1.09601988567213,1.29594149210432,4.74959850167166,0.402398746879392,1.87322754920332,6.45394321578221,7.85484204600981,0.074102267863524,28.1471637017137,0.024561849486974,88.0750075796291,0,4427.92685931778,0,7.03116532622213,0,63.2781161132525,0,0,0
"19",1,1,19,3.29606950734261,3.37833732812661,0.264414914182598,0.425883311437589,4.54215207479484,5.95905759990543,1.16918570134684,3.58635890156106,0.341377459094523,1.31437361877819,8.48985569114332,11.0091334967936,0.229906601975931,0.79000952358008,0.743419473431283,3.14392439274676,0.409177207112636,1.16013966354231,1.42764348113119,4.31673099132505,0.585626716868657,1.98835637785317,10.3103480393187,12.5557259138076,0.087319085999876,17.0537032966627,0.031244790003922,65.5976884604005,0,3115.07976774864,0,4.37047270343327,0,39.3325992163478,0,0,0
"20",1,1,20,5.68971912528377,8.97112383197009,0.00145992476923845,2.9685881728288,0.128509425725593,8.0717207437886,0.796438209266218,5.99366392504947,0.250119084989586,1.62617424336068,0.767234096163945,1.15217326658966,0.0133930646150407,0.589088387880217,0.801090955058484,21.6564836944982,0.363144229136873,1.56779509764008,0.252201870454994,4.67856851597253,0.11460257502783,0.782086940809365,2.03351311573147,2.56771000786982,0.0336683619029507,47.9086657354531,0.022168186022879,85.6385653930769,0,4459.38490096751,0,6.43053529258616,0,57.8726982447009,0,0,0
"21",1,1,21,2.33829746687107,2.40394362701832,0.810765515119705,1.71403482820624,3.45170150288205,4.61731301942659,0.942351983934853,3.31343684251715,0.289240805174108,1.26318750141628,5.11744347506478,6.6265715398567,0.243330156327971,0.911337474768515,1.01098220668748,8.53495340340452,0.351412555766318,1.12265958925952,1.33085039246075,4.65755967680384,0.382187329085595,1.76910609393931,6.50066267294831,7.92481614852039,0.0761779393905142,28.1629482707537,0.0252621069457531,88.040760192044,0,4430.37851390971,0,7.03116532622213,0,63.2781161132525,0,0,0
"22",1,1,23,9.15547734921659,11.5975663585785,0.0596176857196611,3.23511560593374,0.876233839607954,8.71277619178673,1.45832565092249,6.73371073095983,0.397103377464873,1.6876555935444,1.25223042453498,1.52267613253011,0.0844431744350175,0.630341079691092,1.28757898318782,23.178996152516,0.56724393681917,1.62252699904191,0.927446405094529,4.94182255744545,0.196664612276148,0.844353731055806,4.17957927822913,5.15150239693329,0.0642192150981215,43.2791352470986,0.0349284500417006,89.1915169662348,0,4685.56488258715,0,7.03116532622213,0,63.2781161132525,0,0,0
"23",1,1,24,6.63824310333415,8.36463432233571,0.035001722653399,2.94296507820928,0.832204381052105,8.00589687238721,1.053394429462,5.84312646851201,0.31228408162076,1.61215626752116,0.904982277933481,1.09454029771636,0.0811158962132712,0.579685265768098,1.01589416185711,21.3318882865889,0.448162656474057,1.55008296096498,0.849728528657015,4.50040646429125,0.145197571549409,0.735240814815169,3.0143054118796,3.69703924482867,0.051251453442361,39.4448359059073,0.0274659215506834,81.2378594709799,0,4258.99609375232,0,6.43053529258616,0,57.8726982447009,0,0,0
"24",1,1,25,6.63890371994607,8.39857099540318,0.0330188863125657,2.94456227397543,0.803170939077663,8.01023843618479,1.04857431095942,5.85176913088789,0.31118423503135,1.61297622219586,0.900810539964694,1.0911411684753,0.0784343593267388,0.580242426798772,1.01059259302264,21.351166972401,0.446636564951904,1.55100846576072,0.829482089227324,4.50915201054698,0.144651814188551,0.736857214408283,2.98644672384032,3.66238644029202,0.0507269891524744,39.6645875847379,0.0273696106927855,81.306246506609,0,4263.02429376167,0,6.43053529258616,0,57.8726982447009,0,0,0
"25",1,1,26,9.15323668498497,11.9167216410007,0.0442510997423396,3.2577390800031,0.688595581979969,8.74774301424799,1.42420352892279,6.81058080114664,0.390468363970042,1.69340239698489,1.21566748160554,1.49676044902583,0.0670795165935534,0.634429884945339,1.25535868453382,23.3934929451216,0.558394373809772,1.62888695252121,0.79174651362384,5.00315705695907,0.193357199146391,0.858105405272428,3.91980195783015,4.82865289985631,0.060554140905883,44.9129137955481,0.0343643282072181,89.7142082384993,0,4716.44023033621,0,7.03116532622213,0,63.2781161132525,0,0,0
"26",1,1,27,9.14775311315953,11.9571052104987,0.0424088937721682,3.2604579263947,0.664972595748118,8.75174386774788,1.41910389614078,6.8201659125351,0.389469634552843,1.69411125520181,1.21121990632422,1.49446628514835,0.0648678000128267,0.634898947984076,1.2508686545415,23.4192855470479,0.55704491646684,1.62966951829962,0.773822086603326,5.01061242744467,0.192837432006556,0.859906234700699,3.88479384990443,4.78550347315925,0.0600623175249053,45.1385755671245,0.0342785091821766,89.7937075888543,0,4720.87203580166,0,7.03116532622213,0,63.2781161132525,0,0,0
"27",1,1,28,6.61394025406169,8.60625364092635,0.0219137751858787,2.95342707110847,0.624074885762332,8.03408479065832,1.01468894127357,5.90376387266579,0.303389724311221,1.61786978274333,0.875758241268443,1.07493211702208,0.0616619559585729,0.583316276662125,0.975633557188782,21.459134680606,0.435742509125233,1.55651820044047,0.697726158623739,4.56052605570469,0.140679331366046,0.747124308763007,2.80220271865738,3.43487754080551,0.0472991636692008,41.1453972992809,0.0266829991350055,81.816372483549,0,4291.32783437834,0,6.43053529258616,0,57.8726982447009,0,0,0
